Timestamp,Src IP,Src Port,Dst IP,Dst Port,Flow Duration,Total Fwd Packet,Total Bwd Packet,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Min,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Min,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Total,Bwd IAT Min,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Fwd Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Min,Active Mean,Active Max,Active Std,Idle Min,Idle Mean,Idle Max,Idle Std
2025-07-31 09:24:36,192.168.53.186,56302,192.168.53.99,7680,44095.754623413086,6,5,439,385,54,129,73.16666666666667,29.491806771825065,54,129,77,31.25699921617557,18686.606160550633,249.45712107531185,0.004409575462341308,0.005513003517786801,0.015677452087402344,0.0,0.03319740295410156,0.0,0.016673803329467773,0.0066394805908203125,0.006986587061909013,0.028418302536010742,0.0005066394805908203,0.01191568374633789,0.0071045756340026855,0.004842610387044241,2,2,0,0,120,100,136.06752058653373,113.38960048877811,54,129,74.9090909090909,28.804355731224213,829.6909090909091,2,2,0,4,10,0,0,0,0.8333333333333334,74.9090909090909,59.166666666666664,63,0,0,0,0,0,0,6,439,5,385,65535,65535,2,40,0.0,0.004409575462341308,0.015677452087402344,0.005513003517786801,0,0,0,0
2025-07-31 09:24:36,192.168.53.186,53094,192.168.53.159,53,98346.47178649902,1,1,92,212,92,92,92,0,212,212,212,0,3091.1124159080714,20.33626589413205,0.09834647178649902,0,0.09834647178649902,0.09834647178649902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.168132947066026,10.168132947066026,92,212,152,84.8528137423857,7200,0,0,0,0,0,0,0,0,1.0,152,78,198,0,0,0,0,0,0,1,92,1,212,0,0,0,78,0.09834647178649902,0.09834647178649902,0.09834647178649902,0,0,0,0,0
2025-07-31 09:24:36,192.168.53.186,49595,192.168.53.159,53,125622.74932861328,1,1,92,224,92,92,92,0,224,224,224,0,2515.4679521730877,15.920683241601822,0.12562274932861328,0,0.12562274932861328,0.12562274932861328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,7.960341620800911,7.960341620800911,92,224,158,93.33809511662427,8712,0,0,0,0,0,0,0,0,1.0,158,78,210,0,0,0,0,0,0,1,92,1,224,0,0,0,78,0.12562274932861328,0.12562274932861328,0.12562274932861328,0,0,0,0,0
2025-07-31 09:24:41,192.168.53.186,56303,20.42.72.131,443,1505149.3644714355,15,13,9457,5876,54,1354,630.4666666666667,613.1254668460919,54,1334,452,541.6228700242756,10187.028850378912,18.60280491819015,0.055746272758201314,0.11632243668538815,0.3433196544647217,0.0,1.1618297100067139,0.0,0.3205838203430176,0.08298783642905098,0.13601471784893404,1.2660431861877441,0.0,0.3458831310272217,0.10550359884897868,0.15079026099277168,4,4,0,0,300,260,9.965788349030438,8.637016569159712,54,1354,547.6071428571429,577.5105796231958,333518.46957671957,2,2,0,8,27,0,0,0,0.8666666666666667,547.6071428571429,616.4666666666667,438,0,0,0,0,0,0,15,9457,13,5876,65535,65535,9,40,0.0,0.055746272758201314,0.3433196544647217,0.11632243668538815,0,0,0,0
2025-07-31 09:24:41,192.168.53.186,63171,74.125.200.188,5228,112354.99382019043,1,1,55,66,55,55,55,0,66,66,66,0,1076.9436754510866,17.800721908282423,0.11235499382019043,0,0.11235499382019043,0.11235499382019043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8.900360954141211,8.900360954141211,55,66,60.5,7.7781745930520225,60.5,0,0,0,0,2,0,0,0,1.0,60.5,41,52,0,0,0,0,0,0,1,55,1,66,253,1047,1,41,0.11235499382019043,0.11235499382019043,0.11235499382019043,0,0,0,0,0
2025-07-31 09:24:41,192.168.53.186,56304,192.168.53.99,7680,27833.223342895508,5,4,357,303,54,129,71.4,32.61594701982452,54,129,75.75,35.947878936037384,23712.668556890894,323.3545712303304,0.0034791529178619385,0.003912292231706721,0.010560750961303711,0.0,0.021632909774780273,0.000985860824584961,0.011562585830688477,0.005408227443695068,0.005293166671038259,0.017272472381591797,0.0010149478912353516,0.00907135009765625,0.005757490793863933,0.0042139360160180035,1,1,0,0,100,80,179.64142846129465,143.71314276903573,54,129,73.33333333333333,31.96482441684922,1021.75,2,2,0,2,8,0,0,0,0.8,73.33333333333333,57.4,61.75,0,0,0,0,0,0,5,357,4,303,65535,65535,1,40,0.0,0.0034791529178619385,0.010560750961303711,0.003912292231706721,0,0,0,0
2025-07-31 09:24:41,192.168.53.186,60293,192.168.53.159,53,97747.3258972168,1,1,74,102,74,74,74,0,102,102,102,0,1800.5607660824135,20.460917796391062,0.0977473258972168,0,0.0977473258972168,0.0977473258972168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.230458898195531,10.230458898195531,74,102,88,19.79898987322333,392,0,0,0,0,0,0,0,0,1.0,88,60,88,0,0,0,0,0,0,1,74,1,102,0,0,0,60,0.0977473258972168,0.0977473258972168,0.0977473258972168,0,0,0,0,0
2025-07-31 09:24:41,192.168.53.186,65060,192.168.53.159,53,7005.453109741211,1,1,74,90,74,74,74,0,90,90,90,0,23410.33441105401,285.49188306163427,0.007005453109741211,0,0.007005453109741211,0.007005453109741211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,142.74594153081713,142.74594153081713,74,90,82,11.313708498984761,128,0,0,0,0,0,0,0,0,1.0,82,60,76,0,0,0,0,0,0,1,74,1,90,0,0,0,60,0.007005453109741211,0.007005453109741211,0.007005453109741211,0,0,0,0,0
2025-07-31 09:24:41,192.168.53.186,60052,192.168.53.159,53,107758.5220336914,1,1,74,99,74,74,74,0,99,99,99,0,1605.4414698255644,18.560016992203057,0.1077585220336914,0,0.1077585220336914,0.1077585220336914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.280008496101528,9.280008496101528,74,99,86.5,17.67766952966369,312.5,0,0,0,0,0,0,0,0,1.0,86.5,60,85,0,0,0,0,0,0,1,74,1,99,0,0,0,60,0.1077585220336914,0.1077585220336914,0.1077585220336914,0,0,0,0,0
2025-07-31 09:24:45,192.168.53.186,54515,140.82.112.25,443,14988010.883331299,2,3,139,200,55,84,69.5,20.506096654409877,54,80,66.66666666666667,13.012814197295423,22.6180780517723,0.3335999712650782,3.7470027208328247,7.167111812721715,14.496510028839111,0.015532493591308594,14.761764526367188,14.761764526367188,14.761764526367188,14.761764526367188,0,14.738288879394531,0.24177885055541992,14.496510028839111,7.369144439697266,10.079617080155703,1,1,0,0,40,60,0.13343998850603125,0.2001599827590469,54,84,67.8,13.863621460498695,192.2,0,0,0,2,5,0,0,0,1.5,67.8,55.5,52.666666666666664,0,0,0,0,0,0,2,139,3,200,251,98,2,41,0.015532493591308594,0.1638336181640625,0.24972200393676758,0.12896780281277107,14.496510028839111,14.496510028839111,14.496510028839111,0
